
极速港台2,#genre#
沈阳新闻综合频道,http://10.255.128.136/PLTV/88888888/224/3221225786/10000100000000060000000000000323_0.smil/index.m3u8?fmt=ts2hls
安多藏语综合频道,http://10.255.128.136/PLTV/88888888/224/3221226265/10000100000000060000000000863648_0.smil/index.m3u8?fmt=ts2hls
嘉佳卡通频道,http://10.255.128.136/PLTV/88888888/224/3221225736/10000100000000060000000000000273_0.smil/index.m3u8?fmt=ts2hls
炫动卡通频道,http://10.255.128.136/PLTV/88888888/224/3221225734/10000100000000060000000000000271_0.smil/index.m3u8?fmt=ts2hls
家庭理财频道,http://10.255.128.136/PLTV/88888888/224/3221225687/10000100000000060000000000000223_0.smil/index.m3u8?fmt=ts2hls
山东体育卫视,http://10.255.128.136/PLTV/88888888/224/3221226288/10000100000000060000000000863667_0.smil/index.m3u8?fmt=ts2hls
康巴藏语综合频道,http://10.255.128.136/PLTV/88888888/224/3221226266/10000100000000060000000000863653_0.smil/index.m3u8?fmt=ts2hls
文物宝库频道,http://10.255.128.136/PLTV/88888888/224/3221226224/10000100000000060000000000799005_0.smil/index.m3u8?fmt=ts2hls
先锋乒羽频道,http://10.255.128.136/PLTV/88888888/224/3221226212/10000100000000060000000000787862_0.smil/index.m3u8?fmt=ts2hls
新动漫频道,http://10.255.128.136/PLTV/88888888/224/3221225697/10000100000000060000000000000233_0.smil/index.m3u8?fmt=ts2hls
央广购物频道,http://10.255.128.136/PLTV/88888888/224/3221225808/10000100000000060000000000048771_0.smil/index.m3u8?fmt=ts2hls
优漫卡通频道,http://10.255.128.136/PLTV/88888888/224/3221225735/10000100000000060000000000000272_0.smil/index.m3u8?fmt=ts2hls
中华特产频道,http://10.255.128.136/PLTV/88888888/224/3221225841/10000100000000060000000000446101_0.smil/index.m3u8?fmt=ts2hls
CCTV-4欧洲,http://10.255.128.136/PLTV/88888888/224/3221226245/10000100000000060000000000801384_0.smil/index.m3u8?fmt=ts2hls
CCTV-4美洲,http://10.255.128.136/PLTV/88888888/224/3221226271/10000100000000060000000000801385_0.smil/index.m3u8?fmt=ts2hls
兵器科技频道,http://10.255.128.136/PLTV/88888888/224/3221225797/10000100000000060000000000000423_0.smil/index.m3u8?fmt=ts2hls
第一剧场频道,http://10.255.128.136/PLTV/88888888/224/3221225753/10000100000000060000000000000290_0.smil/index.m3u8?fmt=ts2hls
电视指南频道,http://10.255.128.136/PLTV/88888888/224/3221225751/10000100000000060000000000000288_0.smil/index.m3u8?fmt=ts2hls
风云剧场频道,http://10.255.128.136/PLTV/88888888/224/3221225755/10000100000000060000000000000292_0.smil/index.m3u8?fmt=ts2hls
风云音乐频道,http://10.255.128.136/PLTV/88888888/224/3221225757/10000100000000060000000000000294_0.smil/index.m3u8?fmt=ts2hls
风云足球频道,http://10.255.128.136/PLTV/88888888/224/3221225752/10000100000000060000000000000289_0.smil/index.m3u8?fmt=ts2hls
高尔夫网球频道,http://10.255.128.136/PLTV/88888888/224/3221225866/10000100000000060000000000533951_0.smil/index.m3u8?fmt=ts2hls
怀旧剧场频道,http://10.255.128.136/PLTV/88888888/224/3221225756/10000100000000060000000000000293_0.smil/index.m3u8?fmt=ts2hls
女性时尚频道,http://10.255.128.136/PLTV/88888888/224/3221225760/10000100000000060000000000000297_0.smil/index.m3u8?fmt=ts2hls
世界地理频道,http://10.255.128.136/PLTV/88888888/224/3221225754/10000100000000060000000000000291_0.smil/index.m3u8?fmt=ts2hls
央视台球频道,http://10.255.128.136/PLTV/88888888/224/3221225798/10000100000000060000000000000424_0.smil/index.m3u8?fmt=ts2hls
央视文化精品频道,http://10.255.128.136/PLTV/88888888/224/3221225758/10000100000000060000000000000295_0.smil/index.m3u8?fmt=ts2hls
CGTN-阿拉伯语国际频道,http://10.255.128.136/PLTV/88888888/224/3221226260/10000100000000060000000000801394_0.smil/index.m3u8?fmt=ts2hls
CGTN-俄语国际频道,http://10.255.128.136/PLTV/88888888/224/3221226279/10000100000000060000000000801397_0.smil/index.m3u8?fmt=ts2hls
CGTN-法语国际频道,http://10.255.128.136/PLTV/88888888/224/3221226275/10000100000000060000000000801393_0.smil/index.m3u8?fmt=ts2hls
CGTN-纪录频道（国际版）,http://10.255.128.136/PLTV/88888888/224/3221225792/10000100000000060000000000000361_0.smil/index.m3u8?fmt=ts2hls
CGTN-西班牙语国际频道,http://10.255.128.136/PLTV/88888888/224/3221226249/10000100000000060000000000801388_0.smil/index.m3u8?fmt=ts2hls
CGTN-英语新闻频道,http://10.255.128.136/PLTV/88888888/224/3221225791/10000100000000060000000000000360_0.smil/index.m3u8?fmt=ts2hls
丹东生活频道,http://10.255.128.136/PLTV/88888888/224/3221225839/10000100000000060000000000411751_0.smil/index.m3u8?fmt=ts2hls
丹东新闻综合频道,http://10.255.128.136/PLTV/88888888/224/3221225840/10000100000000060000000000411750_0.smil/index.m3u8?fmt=ts2hls
营口公共频道,http://10.255.128.136/PLTV/88888888/224/3221225855/10000100000000060000000000500392_0.smil/index.m3u8?fmt=ts2hls
营口新闻综合频道,http://10.255.128.136/PLTV/88888888/224/3221225856/10000100000000060000000000500390_0.smil/index.m3u8?fmt=ts2hls
家有购物频道,http://10.255.128.136/PLTV/88888888/224/3221225787/10000100000000060000000000000324_0.smil/index.m3u8?fmt=ts2hls
睛彩竞技,http://10.255.128.136/PLTV/88888888/224/3221226300/10000100000000060000000001081178_0.smil/index.m3u8?fmt=ts2hls?fmt=ts2hls
睛彩青少,http://10.255.128.136/PLTV/88888888/224/3221226319/10000100000000060000000001081183_0.smil/index.m3u8?fmt=ts2hls?fmt=ts2hls
睛彩篮球,http://10.255.128.136/PLTV/88888888/224/3221226285/10000100000000060000000001081181_0.smil/index.m3u8?fmt=ts2hls?fmt=ts2hls
书画频道,http://10.255.128.136/PLTV/88888888/224/3221226176/10000100000000060000000000602970_0.smil/index.m3u8?fmt=ts2hls
游戏风云频道,http://10.255.128.136/PLTV/88888888/224/3221226182/10000100000000060000000000602964_0.smil/index.m3u8?fmt=ts2hls
老故事频道,http://10.255.128.136/PLTV/88888888/224/3221226187/10000100000000060000000000635100_0.smil/index.m3u8?fmt=ts2hls
国学频道,http://10.255.128.136/PLTV/88888888/224/3221226189/10000100000000060000000000635098_0.smil/index.m3u8?fmt=ts2hls
证券服务频道,http://10.255.128.136/PLTV/88888888/224/3221226242/10000100000000060000000000801337_0.smil/index.m3u8?fmt=ts2hls
聚鲨环球精选频道,http://10.255.128.136/PLTV/88888888/224/3221226250/10000100000000060000000000801407_0.smil/index.m3u8?fmt=ts2hls
CCTV-16奥林匹克频道,http://10.255.128.136/PLTV/88888888/224/3221226274/10000100000000060000000000947655_0.smil/index.m3u8?fmt=ts2hls
百姓健康频道,http://10.255.128.136/PLTV/88888888/224/3221226283/10000100000000060000000000801403_0.smil/index.m3u8?fmt=ts2hls
辽宁宜家购物频道,http://10.255.128.136/PLTV/88888888/224/3221226291/10000100000000060000000000801425_0.smil/index.m3u8?fmt=ts2hls
CCTV-4K超高清,http://10.255.128.136/PLTV/88888888/224/3221226293/10000100000000060000000001081237_0.smil/index.m3u8?fmt=ts2hls
优购物,http://10.255.128.136/PLTV/88888888/224/3221226296/10000100000000060000000001081155_0.smil/index.m3u8?fmt=ts2hls

江苏移动(内),#genre#
CCTV1,http://ott.mobaibox.com/PLTV/4/224/3221228581/index.m3u8
CCTV2,http://ott.mobaibox.com/PLTV/3/224/3221228094/index.m3u8
CCTV3,http://ott.mobaibox.com/PLTV/3/224/3221228499/index.m3u8
CCTV4,http://ott.mobaibox.com/PLTV/3/224/3221228091/index.m3u8
CCTV5,http://ott.mobaibox.com/PLTV/3/224/3221228502/index.m3u8
CCTV5+,http://ott.mobaibox.com/PLTV/3/224/3221228176/index.m3u8
CCTV6,http://ott.mobaibox.com/PLTV/3/224/3221228516/index.m3u8
CCTV7,http://ott.mobaibox.com/PLTV/3/224/3221227626/index.m3u8
CCTV8,http://ott.mobaibox.com/PLTV/3/224/3221228578/index.m3u8
CCTV4K,http://ott.mobaibox.com/PLTV/3/224/224/3221228228/index.m3u8
CCTV9,http://ott.mobaibox.com/PLTV/3/224/3221227614/index.m3u8
CCTV10,http://ott.mobaibox.com/PLTV/3/224/3221227620/index.m3u8
CCTV11,http://ott.mobaibox.com/PLTV/3/224/3221227720/index.m3u8
CCTV12,http://ott.mobaibox.com/PLTV/3/224/3221227637/index.m3u8
CCTV13,http://ott.mobaibox.com/PLTV/3/224/3221228224/index.m3u8
CCTV14,http://ott.mobaibox.com/PLTV/3/224/3221227693/index.m3u8
CCTV15,http://ott.mobaibox.com/PLTV/3/224/3221227723/index.m3u8
CCTV16,http://ott.mobaibox.com/PLTV/3/224/3221228168/index.m3u8
CCTV17,http://ott.mobaibox.com/PLTV/3/224/3221227592/index.m3u8
北京卫视4K,http://ott.mobaibox.com/PLTV/4/224/3221227896/index.m3u8
CCTV8K,http://ott.mobaibox.com/PLTV/3/224/3221228165/index.m3u8
纯享4K,http://ott.mobaibox.com/PLTV/3/224/3221228242/index.m3u8
4K修复,http://ott.mobaibox.com/PLTV/3/224/3221228141/index.m3u8
咪咕4K,http://gslbserv.itv.cmvideo.cn/3000000010000005180/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000005180&livemode=1&stbId=3
文化精品,http://ott.mobaibox.com/PLTV/3/224/3221228677/index.m3u8
央视台球,http://ott.mobaibox.com/PLTV/3/224/3221228683/index.m3u8
风云音乐,http://ott.mobaibox.com/PLTV/3/224/3221228665/index.m3u8
第一剧场,http://ott.mobaibox.com/PLTV/3/224/3221228659/index.m3u8
风云剧场,http://ott.mobaibox.com/PLTV/3/224/3221228662/index.m3u8
怀旧剧场,http://ott.mobaibox.com/PLTV/3/224/3221228671/index.m3u8
女性时尚,http://ott.mobaibox.com/PLTV/3/224/3221228674/index.m3u8
高尔夫网球,http://ott.mobaibox.com/PLTV/3/224/3221228138/index.m3u8
风云足球,http://ott.mobaibox.com/PLTV/3/224/3221228668/index.m3u8
电视指南,http://ott.mobaibox.com/PLTV/3/224/3221228689/index.m3u8
世界地理,http://ott.mobaibox.com/PLTV/3/224/3221228680/index.m3u8
兵器科技,http://ott.mobaibox.com/PLTV/3/224/3221228686/index.m3u8
凤凰卫视香港,http://ott.mobaibox.com/PLTV/3/224/3221228530/index.m3u8
凤凰卫视中文,http://ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰卫视资讯,http://ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
广东卫视,http://ott.mobaibox.com/PLTV/1/224/3221227476/index.m3u8
深圳卫视,http://ott.mobaibox.com/PLTV/3/224/3221227555/index.m3u8
浙江卫视,http://ott.mobaibox.com/PLTV/3/224/3221227491/index.m3u8
湖南卫视,http://ott.mobaibox.com/PLTV/3/224/3221227482/index.m3u8
北京卫视,http://ott.mobaibox.com/PLTV/3/224/3221227508/index.m3u8
湖北卫视,http://ott.mobaibox.com/PLTV/3/224/3221227479/index.m3u8
黑龙江卫视,http://ott.mobaibox.com/PLTV/3/224/3221227514/index.m3u8
安徽卫视,http://ott.mobaibox.com/PLTV/3/224/3221227558/index.m3u8
重庆卫视,http://ott.mobaibox.com/PLTV/3/224/3221228133/index.m3u8
东方卫视,http://ott.mobaibox.com/PLTV/3/224/3221227511/index.m3u8
东南卫视,http://ott.mobaibox.com/PLTV/3/224/3221227670/index.m3u8
甘肃卫视,http://ott.mobaibox.com/PLTV/3/224/3221227568/index.m3u8
广西卫视,http://ott.mobaibox.com/PLTV/3/224/3221228183/index.m3u8
贵州卫视,http://ott.mobaibox.com/PLTV/3/224/3221228136/index.m3u8
海南卫视,http://ott.mobaibox.com/PLTV/3/224/3221228139/index.m3u8
河北卫视,http://ott.mobaibox.com/PLTV/3/224/3221228106/index.m3u8
河南卫视,http://ott.mobaibox.com/PLTV/3/224/3221228221/index.m3u8
吉林卫视,http://ott.mobaibox.com/PLTV/3/224/3221228130/index.m3u8
江苏卫视,http://ott.mobaibox.com/PLTV/3/224/3221228097/index.m3u8
江西卫视,http://ott.mobaibox.com/PLTV/3/224/3221228109/index.m3u8
辽宁卫视,http://ott.mobaibox.com/PLTV/3/224/3221227485/index.m3u8
青海卫视,http://ott.mobaibox.com/PLTV/3/224/3221227554/index.m3u8
山东卫视,http://ott.mobaibox.com/PLTV/3/224/3221227517/index.m3u8
四川卫视,http://ott.mobaibox.com/PLTV/3/224/3221228171/index.m3u8
三沙卫视,http://ott.mobaibox.com/PLTV/3/224/3221228626/index.m3u8
天津卫视,http://ott.mobaibox.com/PLTV/3/224/3221227488/index.m3u8
新疆卫视,http://ott.mobaibox.com/PLTV/3/224/3221228290/index.m3u8
云南卫视,http://ott.mobaibox.com/PLTV/3/224/3221227571/index.m3u8
内蒙古卫视,http://ott.mobaibox.com/PLTV/3/224/3221227557/index.m3u8
厦门卫视,http://ott.mobaibox.com/PLTV/3/224/3221227604/index.m3u8
陕西卫视,http://ott.mobaibox.com/PLTV/3/224/3221227583/index.m3u8
无锡新闻综合,http://[2409:8087:2001:20:2900:0:df6e:eb04]/ott.mobaibox.com/PLTV/1/224/3221228103/1.m3u8
南京影视,http://ott.mobaibox.com/PLTV/3/224/3221227719/index.m3u8
南京教科,http://ott.mobaibox.com/PLTV/3/224/3221227194/index.m3u8
南京十八,http://ott.mobaibox.com/PLTV/3/224/3221227178/index.m3u8
南京文旅,http://ott.mobaibox.com/PLTV/3/224/3221227722/index.m3u8
南京新闻综合,http://ott.mobaibox.com/PLTV/3/224/3221227213/index.m3u8
江苏综艺,http://ott.mobaibox.com/PLTV/3/224/3221225931/index.m3u8
南京少儿,http://ott.mobaibox.com/PLTV/4/224/3221227733/index.m3u8
北京纪实科教8K,http://ott.mobaibox.com/PLTV/3/224/3221227699/index.m3u8
精品体育,http://ott.mobaibox.com/PLTV/3/224/3221227615/index.m3u8
睛彩竞技,http://ott.mobaibox.com/PLTV/3/224/3221228679/index.m3u8
睛彩广场舞,http://ott.mobaibox.com/PLTV/4/224/3221228231/index.m3u8
睛彩篮球,http://ott.mobaibox.com/PLTV/4/224/3221228234/index.m3u8
睛彩青少,http://ott.mobaibox.com/PLTV/4/224/3221228427/index.m3u8
NewTV惊悚悬疑,http://ott.mobaibox.com/PLTV/3/224/3221227536/index.m3u8
NewTV动作电影,http://ott.mobaibox.com/PLTV/3/224/3221227606/index.m3u8
爱情喜剧,http://ott.mobaibox.com/PLTV/3/224/3221227548/index.m3u8
中国功夫,http://ott.mobaibox.com/PLTV/3/224/3221227530/index.m3u8
潮妈辣婆,http://ott.mobaibox.com/PLTV/3/224/3221227527/index.m3u8
军旅剧场,http://ott.mobaibox.com/PLTV/3/224/3221227603/index.m3u8
古装剧场,http://ott.mobaibox.com/PLTV/3/224/3221227542/index.m3u8
NEWTV精品萌宠,http://ott.mobaibox.com/PLTV/3/224/3221228430/index.m3u8
NEWTV家庭剧场,http://ott.mobaibox.com/PLTV/3/224/3221227600/index.m3u8
NEWTV金牌综艺,http://ott.mobaibox.com/PLTV/3/224/3221227541/index.m3u8
NEWTV军事评论,http://ott.mobaibox.com/PLTV/3/224/3221227544/index.m3u8
NEWTV明星大片,http://ott.mobaibox.com/PLTV/3/224/3221227594/index.m3u8
NEWTV农业致富,http://ott.mobaibox.com/PLTV/3/224/3221227588/index.m3u8
NEWTV炫舞未来,http://ott.mobaibox.com/PLTV/3/224/3221227475/index.m3u8
NEWTV怡伴健康,http://ott.mobaibox.com/PLTV/3/224/3221227612/index.m3u8
精品剧场,http://ott.mobaibox.com/PLTV/3/224/3221227618/index.m3u8
动作电影,http://39.135.133.167/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
家庭剧场,http://39.134.65.3/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
古装剧场,http://39.134.65.73/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
超级电视剧,http://39.135.133.156/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级电影,http://39.134.65.3/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级体育,http://39.134.65.66/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级综艺,http://39.134.65.4/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
金牌综艺,http://39.135.135.24/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
惊悚悬疑,http://39.134.65.89/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
黑莓电影,http://39.135.133.138/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8

山东电信(内),#genre#
CCTV1,http://150.138.8.143/00/SNM/CHANNEL00000311/index.m3u8
CCTV2,http://150.138.8.143/00/SNM/CHANNEL00000317/index.m3u8
CCTV3,http://150.138.8.143/00/SNM/CHANNEL00000003/index.m3u8
CCTV4,http://150.138.8.143/00/SNM/CHANNEL00000320/index.m3u8
CCTV5,http://150.138.8.143/00/SNM/CHANNEL30000005/index.m3u8
CCTV5+,http://150.138.8.143/00/SNM/CHANNEL00000316/index.m3u8
CCTV6,http://150.138.8.143/00/SNM/CHANNEL00000006/index.m3u8
CCTV7,http://150.138.8.143/00/SNM/CHANNEL00000318/index.m3u8
CCTV8,http://150.138.8.143/00/SNM/CHANNEL00000008/index.m3u8
CCTV9,http://150.138.8.143/00/SNM/CHANNEL00000319/index.m3u8
CCTV10,http://150.138.8.143/00/SNM/CHANNEL00000321/index.m3u8
CCTV11,http://150.138.8.143/00/SNM/CHANNEL00000011/index.m3u8
CCTV12,http://150.138.8.143/00/SNM/CHANNEL00000322/index.m3u8
CCTV13,http://150.138.8.143/00/SNM/CHANNEL00000013/index.m3u8
CCTV14,http://150.138.8.143/00/SNM/CHANNEL00000323/index.m3u8
CCTV15,http://150.138.8.143/00/SNM/CHANNEL00000015/index.m3u8
山东卫视,http://150.138.8.143/00/SNM/CHANNEL00000301/index.m3u8
浙江卫视,http://150.138.8.143/00/SNM/CHANNEL00000305/index.m3u8
湖南卫视,http://150.138.8.143/00/SNM/CHANNEL00000324/index.m3u8
江苏卫视,http://150.138.8.143/00/SNM/CHANNEL00000304/index.m3u8
安徽卫视,http://150.138.8.143/00/SNM/CHANNEL00000328/index.m3u8
北京卫视,http://150.138.8.143/00/SNM/CHANNEL00000302/index.m3u8
东方卫视,http://150.138.8.143/00/SNM/CHANNEL00000309/index.m3u8
天津卫视,http://150.138.8.143/00/SNM/CHANNEL00000021/index.m3u8
辽宁卫视,http://150.138.8.143/00/SNM/CHANNEL00000026/index.m3u8
黑龙江卫视,http://150.138.8.143/00/SNM/CHANNEL00000306/index.m3u8
广东卫视,http://150.138.8.143/00/SNM/CHANNEL00000307/index.m3u8
深圳卫视,http://150.138.8.143/00/SNM/CHANNEL00000308/index.m3u8
重庆卫视,http://150.138.8.143/00/SNM/CHANNEL00000023/index.m3u8
广西卫视,http://150.138.8.143/00/SNM/CHANNEL00000038/index.m3u8
东南卫视,http://150.138.8.143/00/SNM/CHANNEL00000310/index.m3u8
云南卫视,http://150.138.8.143/00/SNM/CHANNEL00000039/index.m3u8
河北卫视,http://150.138.8.143/00/SNM/CHANNEL00000034/index.m3u8
河南卫视,http://150.138.8.143/00/SNM/CHANNEL00000037/index.m3u8
湖北卫视,http://150.138.8.143/00/SNM/CHANNEL00000031/index.m3u8
吉林卫视,http://150.138.8.143/00/SNM/CHANNEL00000036/index.m3u8
山西卫视,http://150.138.8.143/00/SNM/CHANNEL00000032/index.m3u8
陕西卫视,http://150.138.8.143/00/SNM/CHANNEL00000029/index.m3u8
四川卫视,http://150.138.8.143/00/SNM/CHANNEL00000033/index.m3u8
贵州卫视,http://150.138.8.143/00/SNM/CHANNEL00000041/index.m3u8
旅游卫视,http://150.138.8.143/00/SNM/CHANNEL00000030/index.m3u8
江西卫视,http://150.138.8.143/00/SNM/CHANNEL00000035/index.m3u8
甘肃卫视,http://150.138.8.143/00/SNM/CHANNEL00000046/index.m3u8
宁夏卫视,http://150.138.8.143/00/SNM/CHANNEL00000043/index.m3u8
青海卫视,http://150.138.8.143/00/SNM/CHANNEL00000042/index.m3u8
西藏卫视,http://150.138.8.143/00/SNM/CHANNEL00000045/index.m3u8
新疆卫视,http://150.138.8.143/00/SNM/CHANNEL00000044/index.m3u8
内蒙古卫视,http://150.138.8.143/00/SNM/CHANNEL00000040/index.m3u8
哈哈炫动,http://150.138.8.143/00/SNM/CHANNEL00000050/index.m3u8
优漫卡通,http://150.138.8.143/00/SNM/CHANNEL00000049/index.m3u8
卡酷动画,http://150.138.8.143/00/SNM/CHANNEL00000048/index.m3u8
金鹰卡通,http://150.138.8.143/00/SNM/CHANNEL00000047/index.m3u8
山东影视,http://150.138.8.143/00/SNM/CHANNEL00000056/index.m3u8
山东生活,http://150.138.8.143/00/SNM/CHANNEL00000055/index.m3u8
山东综艺,http://150.138.8.143/00/SNM/CHANNEL00000054/index.m3u8
山东体育,http://150.138.8.143/00/SNM/CHANNEL00000315/index.m3u8
山东公共,http://150.138.8.143/00/SNM/CHANNEL00000314/index.m3u8
山东齐鲁,http://150.138.8.143/00/SNM/CHANNEL00000313/index.m3u8
山东农科,http://150.138.8.143/00/SNM/CHANNEL00000058/index.m3u8
